Date,Comment,Like,Dislike
"Feb 16, 2021",Rule 3 is kinda turning into non existent,152,4
"Mar 02, 2021",Rule #3 is officially dead.  When's the funeral?,101,2
"Feb 16, 2021",because you meant it like that😌,94,1
"Feb 16, 2021",You said it cuz ur IN LOVE WITH HER. God give me strength 😭,92,3
"Feb 16, 2021",i love this.....but the slow burn is killing me 🥲 **edit: ohhh ok thank you @🍌Banana🍌 lol**,88,6
"Feb 16, 2021",Hey so um can you kiss her please,67,15
"Feb 23, 2021","A minute ago, I had six free coins. Now I have one.",52,4
"Mar 02, 2021",BREAKING NEWS:Rule 3 was brutally murdered. Investigators are still trying to find out what happened. Are Kade and Zaida going to keep catching feeling? Find out on the next episode of Wizard Of Oz.,42,1
"Feb 23, 2021","kade, this gurl needs to be your girlfriend, like, now",110880,365
"Feb 23, 2021",“ would you like to stay forever “ is what he is thinking,89440,177
"Feb 23, 2021","this sexual tension is too much😖 but I love it so much 🥰😍  didn't realize this would be a top comment... and get all this negative attention? lol but obviously they both have feelings for eachother!! it's just not out in the open... yet.  I think it can be both sexual and romantic tension, don't come for me guys 😅 more",66416,1691
"Feb 23, 2021",I see those heart shapes in that steam,4034,4
"Feb 23, 2021","ok false alarm i thought he was gonna kiss her but yk head telepathy is still alr baby steps i say, baby steps😌",2314,5
"Feb 23, 2021",wait did anyone else notice kade ate the little thing off zays face,1728,1
"Feb 23, 2021",Who else is searching through the comments to see who agrees that they’re SO DAMN CUTE😤😤😤,990,3
"Feb 23, 2021",no 😖no😖nooooooo 😫 please author these cliff hangers are illegal😫,622,4
"Feb 23, 2021","Anyone else think he was going in for a kiss?? Between the steam hearts, sad look at ""you don't want me here forever"" (which yes he absolutely does), and the hand holding, 100000% thought he was going in for a kiss.",578,4
"Feb 23, 2021","honestly, the only reason I look forward to Mondays...",364,2
"Feb 23, 2021",I Want Zay To Feel Independent And Be Independent But I Also Want Her To Live With Kade Forever lmao,263,1
"Feb 23, 2021","was it just me or was this chapter way shorter then usual?? EDIT!!!! yall seem to think Im complaining, I'm not. I'm an artist myself, I know this shit takes time, I'm not asking for a speed up, Im not asking for longer episodes, I was simply asking if it was shorter or if it was just me because I read so fast.",247,8
"Feb 23, 2021",the hearts in the steam omg 🥰,239,1
"Feb 23, 2021",That head BOOP is the cutest 😭💕,191,0
"Feb 23, 2021",Kade  Zay is your future girlfriend just say you love her.,167,3
"Feb 23, 2021",*waits a week* new issue is out! must read! (30 seconds later) *waits a week again 😭*,143,1
"Feb 23, 2021",🎶🦀Shalaalalala don’t be shy go on a kiss da girl🦀🎶,143,3
"Feb 23, 2021",Rule 3? What rule 3? I don’t know of this “rule 3” of which you speak.,133,2
"Feb 23, 2021","can we talk about just how gorgeous suzy is? like for real? the whole aesthetic, the outfits? no? no one's gonna talk about her? damn....",129,2
"Feb 23, 2021",I find myself frequently rereading this whole comic.,91,1
"Mar 09, 2021",Ayo shout out to Olive Tea,90,1
"Mar 09, 2021",Even the freaking cup noodles ship them.,82,1
"Feb 23, 2021",Y’all notice the hearts coming out the cup of noodles ORRRRR,73,1
"Mar 02, 2021",“Ethan! I don’t need you anymore!” Ethan: Scuse me?,115466,164
"Mar 02, 2021",I love this comic so much. am I right? or am I right? it's good.,59587,325
"Mar 02, 2021",This is a certified bruh moment! Lol but really I’m glad to see that Zaida has a much better understanding of the language!,56573,228
"Mar 02, 2021",someone has said this before but ethan is literally us 😂,3181,17
"Mar 02, 2021",I LOVE THIS BUT I ALSO JUST REALIZED THE NAME OF THE MANGA SHE IS READING,1710,2
"Mar 02, 2021",Kade is so heartbroken she wants to explore alone and so am I! just date already! this sexual tension is killing me!,1289,25
"Mar 02, 2021","Anyone else imagine Zay saying ""Bruh"" in a Starfire voice? 🤣🤣😂😂",1081,3
"Mar 02, 2021",“Bruh..” “ why are you making fun??” “I don’t need you anymore”. This was a good chapter!  I love every panel. It was super wholesome. 10 out of 10 recommend 🤣🥰,707,2
"Mar 03, 2021","Imagine if Ethan said ""Bruh"" after that ""I don't need you any more"".",655,1
"Mar 02, 2021",Ethan is definitely the captain of our ship,468,4
"Mar 02, 2021",bro I'm running out of coins😭😭😭😭,325,5
"Mar 02, 2021",I wonder how they would be able to get Zay into the system to even apply for a job without raising questions.,297,1
"Mar 02, 2021","Bruh, the look on Kade's face when Zay said she wanted to be out on her own one day... 😪",204,0
"Mar 02, 2021",Explore Earth Together! 🥺❤️,192,1
"Mar 02, 2021",Could I get a copy of Sensei and my Magic Sex Tie... purely for research purposes of course.,186,0
"Mar 16, 2021",Zaida:I DONT NEED YOU ANYMORE!😁Ethan:👁👄👁,152,1
"Mar 02, 2021",I will continue to make myself broke for this  amazing comic!,132,0
"Mar 02, 2021",WE STAN FRIENDS LIKE ETHAN,132,0
"Mar 02, 2021","""I'm happy it was Kade"" oh my GOODNESS! I can't be the ONLY ONE here who got super excited to read this!",121,0
"Mar 02, 2021","take my dang cash you jerks, im to freaking hooked.",83,0
"Mar 02, 2021",Ethan:how long was the session.     Kade:bout a hour Ethan:ohh spicy.    kade: 😐You mf bit-,80,0
"Mar 02, 2021",Zaida: “Explore earth on my own one day” *Kade’s heart left the chat*,81,3
"Mar 02, 2021",KADE GOT SAD WHEN SHE SAID SHE WANTED TO EXPLORE EARTH WITHOUT HIM IM SOBBING,64,0
"Mar 09, 2021",Ethan knows... he knows...,125091,116
"Mar 09, 2021","Not Kade thinking he’s slick 😃 if obvious was a person, you’d be them, kade.",84383,161
"Mar 09, 2021",we saw that blush sir😏,74806,111
"Mar 09, 2021",MANS PULLED OUT A 100 WOAH,4828,9
"Mar 09, 2021",get her a deviant art account asap Kade.  edit : my 1st top comment.  thanks everyone ☺.,2844,1
"Mar 09, 2021",kade peacefully watching her draw was so cute 🥺,2021,3
"Mar 09, 2021","""ready to learn about taxes and credit scores?""",1937,2
"Mar 09, 2021",bro ngl Ethan will help the ship sail,1390,0
"Mar 09, 2021",Not Ethan being wholesome and helping her with her career. It’s almost like he’s amazing or something,1207,2
"Mar 09, 2021",Ethan paying artists what they deserve for commissions is a very very good boy,1120,3
"Mar 09, 2021",BRO THE WAY ETHAN IS WHIPPING OIT BENJAMINES,874,2
"Mar 09, 2021","I mean, without a social security number, or proof she was born on Earth, her options were always going to be limited. Artist is best case scenario",702,0
"Mar 10, 2021",that one look was ethan planning kade and zay's entire wedding in 2 seconds  (edit: I just looked at this comment a year later and I'm shocked it got that many likes- TY! <3),532,1
"Mar 09, 2021","Zay, whatever you do, don't work at a Taco Bell.",471,3
"Mar 09, 2021",I've never met a walmart manager that could throw $100 dollar bills around like that 🤣,398,1
"Mar 09, 2021",plot twist: this is pooki senpai's autobiography,365,1
"Mar 09, 2021",Ethan is literally the whole fandom 😭🤚🏼,299,2
"Mar 09, 2021",100 FOR 1 DRAWING? DO 9 MORE 😂,249,2
"Mar 09, 2021",How are every single one of Zaida’s faces so adorable??,181,0
"Mar 09, 2021",Kade ganna get jealous when she starts getting independent,160,0
"Mar 09, 2021",ethan really said “caught you in 4k 😏📸,143,0
"Mar 09, 2021",$40?? $100??? Now THAT'S how you show your artist friends some love ❤much more supportive than asking them to cut you a deal or commission a piece for free 🥰,138,0
"Mar 09, 2021",Bro why do I keep crushing on BOYS WHO DONT EXIST,112,4
"Mar 16, 2021",Iwannahaveallkindsofunwithyou. Kade2021 we stan❤️. Edit:Ty so much this is my first ever top comment on my first WEBTOON I ever read thank you so much.,94590,491
"Mar 16, 2021",Kade and your weird kinks 🤭😂  But Zaida will look so dang cute with earrings 😍,75682,207
"Mar 16, 2021",Kade wants all the fun 😂,65010,163
"Mar 16, 2021",kade accidentally dirty talking with zaida and her completely misunderstanding is the best,6212,12
"Mar 16, 2021",KADE’S PLUGS HAVE HEARTS I REPEAT KADE’S PLUGS HAVE HEARTS,4214,13
"Mar 16, 2021",Kade can’t control himself anymore😭 homie is SWEATINNN❗️ SWEATIN BUCKETS,2784,4
"Mar 16, 2021",Made really saw her NECK and had an out of body experience 🤣🤣,1888,4
"Mar 16, 2021",THERE BETTER BE A KISS IN THE NEXT FEW EPISODES OR IM GONNA,1810,12
"Mar 16, 2021","THATS IT, KADE IM SENDING YOU TO HORNY JAIL",1732,4
"Mar 16, 2021","Kade darling, you’re kink is showing 🌚😛",1270,3
"Mar 16, 2021",79 dollars for a phone I WISH         (edit) thanks for this many likes,1034,3
"Mar 16, 2021",The introverts are always kinksters 🤪,857,8
"Mar 16, 2021",Iwantthemtohaveallkindsoffuntogether 😈,794,5
"Mar 16, 2021",Bet his coworkers gonna be acting sus,606,3
"Mar 16, 2021",Get yourself a person whowantstohaveallkindsofun with you 😌 😂,511,3
"Mar 16, 2021",webtoon: down- me: SHUT UP IM HERE 🏃🏽‍♀️🏃🏽‍♀️,503,3
"Mar 16, 2021",So he has heart plugs and a happy hat? 🥳,417,2
"Mar 16, 2021",and with that horny comment it's time to go see if this artist has a patreon 😏,337,3
"Mar 16, 2021",spiderman kiss 👀 anyone catch that 💯,304,1
"Mar 16, 2021",Did any one else notice the heart shape in Kade's gauges?,215,1
"Mar 16, 2021",So when do you think he's gonna realize their on a date,177,3
"Mar 16, 2021",An no one is going to talk about him remembering his ex by looking at our cinnamon roll?Am I missing something??,160,2
"Mar 16, 2021",kade's horny meter went off,136,2
"Mar 23, 2021",That I just took a shit shirt was perfect,79706,227
"Mar 23, 2021",I know people want romance but we need more of Kade’s Bromance scenes! EDIT: 🤦‍♂️ Seems a few commenters are actually misinterpreting what Bromance means?😂,54014,1326
"Mar 23, 2021",am i the only one who sets an actual alarm just a minute before so i know exactly when it is up …just me? (Edit: people are annoying yes i can turn on notifications but it’s delayed but ty for top comment),39203,423
"Mar 23, 2021",kade: don’t go to the back of the store zaida: 🧏🏽‍♀️ y’all hear sum,3413,8
"Mar 23, 2021","Noooo, not the back of the store. I mean, Zaida is 20 but she's seems so innocent. She will be asking so many questions.....and I kinda wanna see it. XD",2015,4
"Mar 23, 2021",“Don’t go to the back of the store” can’t wait to see how Kade explains that stuff 😂😂,1460,4
"Mar 23, 2021",Kade: Don't go to the back of the store! Zay: >:3,993,2
"Mar 23, 2021","""don't go to the back of the store"" ahh yes classic line for a first trip to ""spenders""",880,1
"Mar 23, 2021","She is beauty, she is grace, she keep bumping into people kade knows with her face.",734,1
"Mar 23, 2021",Read too fast regret is setting in,527,5
"Mar 23, 2021",Anyone else see her mischievous smile when she was going to do exactly the OPPOSITE of what Kade told her not to do?,466,1
"Mar 23, 2021","Thank u creator for this friendship! Men are rarely portrayed in comics with a really wholesome kind of friendship. Instead male characters are usually pitted against each other or have a less ""tender"" per se kind of friendship. And while that's a fine friendship to have, I love that the creator is letting the male characters be not just friendly but even sweet. I look forward to the future of this bromance!!",377,0
"Mar 23, 2021","LMAO NO ZAIDA NOT THE BACK OF THE STORE, we all know what's there 😅😏",376,3
"Mar 26, 2021",anyone else notice blue haired girls blushies??? just me? i smell a girl crush coming on,332,4
"Mar 23, 2021","I'm all for Kade's character development into a genuinely better person. I enjoy seeing his growth, with Zay's influence of course.",210,0
"Mar 24, 2021",Kade mentioning the back of the store:  The entire audience: *nervous sweating*,179,0
"Mar 23, 2021",If you’ve been to spencers... We all know what’s at the back of the store......... ( ͡° ͜ʖ ͡°),124,0
"Mar 23, 2021","Bro you know the artist either goes to spencers a lot or works there, it’s legit designed like the one I work at, almost extsclyc lava lamps  : checks plasma ball: check, really in funny poop t-shirt: check, love toys in the back: check, now all they need is a wall of mugs thag never sell but they just keep getting more lmao",78,0
"Apr 06, 2021",Did it update late for anyone else too??,58,0
"Mar 24, 2021",I STARTED DYING WHEN HE TOLD HER TO NOT GO TO THE BACK OF THE STORE LMFAOOOOO,59,1
"Mar 23, 2021",We need to get Zaida a damn bell! 😭💗 little Ms.Doing her own Thang!,53,0
"Apr 06, 2021",So we’re all here rn?,53,1
"Mar 30, 2021","Zai trying to pull a “I do what I want” while being a cherry tomato in the 18+ section is just comedy gold  Edit: Woah! Thanks for the love, everyone!",93515,257
"Mar 30, 2021","I can’t wait to see Suzy find out zaida and kade live together, thats gonna be a whole rollercoaster",68042,119
"Mar 30, 2021","""I do what I want"" damn straight",61289,198
"Mar 30, 2021",They really censored the whole wall 😭,4393,8
"Mar 30, 2021",Anyone have the feeling sOmeOne migHt be Gay 😩,3008,54
"Mar 30, 2021",Suzy at kades place and seeing them living together is gonna be an interesting experience 😆. She's probably gonna call him a pervert again too 😂,1365,2
"Mar 30, 2021","Stace ain't jealous of Kade, he's jealous of Zadia",1218,13
"Mar 30, 2021",am i the only one that feels like she didn’t just give her Zay her number to “pierce her ears”? 👀,978,16
"Mar 30, 2021","I’m sure the reason why stace is acting different is because he can no longer relate to kade. Both of them didn’t have friends. When stace found out kade DOES have friends and hangs out with zaida, he felt defeated. It was easy to pester someone who was shy and awkward but now he sees that’s not the case and that kade is changing for the better. It makes stace jealous.",781,4
"Mar 30, 2021",I knew my gaydar was right.,630,10
"Mar 30, 2021",the entire back of the store was censored except for the people lol,503,0
"Mar 30, 2021",THE BACK OF THE STORE BROKE ZAY’S INNOCENCE 😭,392,2
"Mar 30, 2021",All the blushes with Zay and Suzzie give me bi vibes 💜 (even though ZayxKade is def OTP),369,6
"Mar 30, 2021","Kade upon meeting Suzy and staring at her for a while: gets called a pervert, followed by lots of awkward interactions    Zaida upon meeting Suzy and staring at her for a while: has an interesting conversation, gets her number, and has plans to see her again that evening",286,1
"Mar 30, 2021",I knew Stace had a thing for our man kade!!,208,10
"Mar 30, 2021",I’m like 99% sure the manager wants Kade 😂,153,3
"Mar 30, 2021",Well Zay now knows why Kade tried to keep her away from the back of the store🤣🤣 but it looks like more people are starting to realize Zade is a thing ❤️💞,120,0
"Apr 05, 2021",I accidentally screenshotted but I deleted it I’m sorry  pls don’t arrest me,96,3
"Apr 06, 2021",AYO WHERE THE UPDATE 😭⁉️,62,1
"Apr 06, 2021",POOKIE? We hope you’re okay ❤️,59,0
"Mar 30, 2021",not the censored EVERYTHINGGG 😭😭,51,1
"Apr 13, 2021","Here come the ""Are y'all dating?"" questions.",48,0
"Mar 30, 2021",ugh why isn't tonight actually TONIGHT!? 😩,46,1
"Apr 06, 2021",my man busted out of the closet like the kool-aid man,170824,89
"Apr 06, 2021",Kade is coming out of the closest. Biggest twist of all.,123498,412
"Apr 06, 2021",When your so early that not even the “First” people are here,62923,425
"Apr 06, 2021",i cannot be the only one who thought homegirl was about to confess 😭,5343,28
"Apr 06, 2021","Zay: ""I keep something personal in the closet"" 💕 Kade: *pops out of closet*",4555,3
"Apr 06, 2021",The fact that he knew without even looking lmao,3073,2
"Apr 06, 2021",Her face when she said the other child died…,2703,1
"Apr 06, 2021",Kade came out of the closet faster than I did in high school lmao,2027,15
"Apr 06, 2021",THE WAY HE YEETED HIMSELF OUT THE CLOSET 😭😭😭,1504,3
"Apr 06, 2021","""i dont want to keep up with lies"" *proceeds with an elaborate lie*",1414,1
"Apr 06, 2021",Ahh! She's gonna find out Zaida's an alien! Yay! More people to love Zay!,1157,2
"Apr 06, 2021","Poor Kade, he tries his best to let her hang out without awkwardness of him around, just to have to jump out to try to stop her from being discovered... looks like there's going to be a new person on the alien crew.",740,0
"Apr 06, 2021","YO, THOSE EYES ARE SET AT 20,000 LUMENS!",713,2
"Apr 06, 2021",Suzy standing there like: 👁👄👁,574,0
"Apr 06, 2021",I love how he knew it was going to happen right after she was asked to be friends 🤣,560,0
"Apr 06, 2021","""I have a dumb idea""  *best plan ever 10/10 nothing can go wro-* ""ZAY YOUR EYES!!!""  me: you had 1 job",494,0
"Apr 06, 2021",Well damn,383,2
"Apr 06, 2021","lol Kade, my mans, why the closet??? 🤣",307,0
"Apr 07, 2021",Wait her eyes actually glow?! I thought that was just an artistic choice 😂,260,0
"Apr 06, 2021",Man ran out hella fast- he knows her so well I’m so invested 😭  Edit: I love how her eyes glow- suzy is such a nice character as well TwT,213,0
"Apr 07, 2021","""I dont want to have to keep up with lies"" *proceeds to concoct a new massive lie that will definitely backfire*",181,0
"Apr 06, 2021","""that's where I keep my personal items"" *Kade busts out*",157,0
"Apr 13, 2021",damn suzy really tryna steal Zay like that,148065,177
"Apr 13, 2021",YO WHY DOES EVERYONE WANT HER FOR THEMSELVES YALL NEED TO CHILL LOL,120175,223
"Apr 13, 2021",you know kade won’t let that slide,98282,316
"Apr 13, 2021","HOLD UP— WAIT A MINUTE— now look suzy, queen, i like you very much and you seem harmless, but we still tryna get this ship afloat, you can’t just come in and ruin that!! ✋🏾😤",7224,39
"Apr 13, 2021",......um that's gonna be a hell no from Kade and probably the audience.,4117,22
"Apr 13, 2021","she really went from ""like zoinks man, let's get out of here!"" to ""live with me"" real quick.",3661,2
"Apr 13, 2021",⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⣠⣤⣶⣶ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⢰⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⣀⣀⣾⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⡏⠉⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⣿ ⣿⣿⣿⣿⣿⣿⠀⠀⠀⠈⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠉⠁⠀⣿ ⣿⣿⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠙⠿⠿⠿⠻⠿⠿⠟⠿⠛⠉⠀⠀⠀⠀⠀⣸⣿ ⣿⣿⣿⣿⣿⣿⣿⣷⣄⠀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠠⣴⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡟⠀⠀⢰⣹⡆⠀⠀⠀⠀⠀⠀⣭⣷⠀⠀⠀⠸⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠈⠉⠀⠀⠤⠄⠀⠀⠀⠉⠁⠀⠀⠀⠀⢿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⢾⣿⣷⠀⠀⠀⠀⡠⠤⢄⠀⠀⠀⠠⣿⣿⣷⠀⢸⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡀⠉⠀⠀⠀⠀⠀⢄⠀⢀⠀⠀⠀⠀⠉⠉⠁⠀⠀⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⠀⠈⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢹⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿ more,3091,12
"Apr 13, 2021",Suzy: 🎶It's Mrs. Steal Yo Girl🎶,2561,9
"Apr 13, 2021",kade be like: 👁👄👁,1882,4
"Apr 13, 2021",kade is now demoted from main lead to third wheel feels bad,1797,6
"Apr 13, 2021",NO STOP ON BEHALF OF ALL OF WEBTOON YOU CAN NOT HAVE HER,1287,24
"Apr 13, 2021",Mcwhat 😀,957,1
"Apr 13, 2021",It was really wholesome and then it became SUS AS HELL,871,10
"Apr 20, 2021",Sorry for the delay. Episode update shortly. :),780,1
"Apr 13, 2021","Like you just ran from her in terror, now you want her to live with you? It's probably cause she doesn't like Kade and wants to pull some 'girls shouldn't have boys as roommates' bs just to spite him. Zaida happens to enjoy her pancakes with Kade dang.",698,30
"Apr 13, 2021",BACK UP SUZY SLOW YOUR ROLL,475,1
"Apr 13, 2021","wait no, something went wrong, think my webtoons messed up, thought I read Suzy tryna steal Kade's space girl",449,4
"Apr 13, 2021","guys listen to this... zaida moves in w suzy and now kade lives alone right? what if while they’re separated they realize how much they really like eachother, then the romance really starts to build up? sounds pretty good to me",416,9
"Apr 13, 2021",NOOO DONT STEAL ZAY. WE WERE SO CLOSE TO GETTING THE SHIP WE WANTED,239,6
"Apr 13, 2021",AYO??? ZAY DONT LEAVE YOUR BOY KADE LIKE THAT,208,1
"Apr 13, 2021","Bruh, I wanna know what happens next I don't care how many coins it takes",134,0
"Apr 20, 2021","I just got an idea. You (author) should make Down to Earth FUNKO POPS!! Wouldn’t a floating Zay funko pop just be so AWESOME?! Ideas: Kade, Floating Zay, Ethan, Stace,  Suzy, and any other ideas. Also you could probably get some money on them. Just an idea.",111,2
"Apr 13, 2021","no no... please let's not forget that a few episodes back Kade was saying he'd ""be lost without her""!! I'm all for Zay making new friends but I want to see more of her life before Earth and get more Zay and Kade relationship development ❤️",95,0
"Apr 20, 2021","INSTABAM: ZAIDA.NOTALIEN———————————————————ME: I don’t know guys, kinda sus of this Zaida girl.",88567,282
"Apr 20, 2021",THANK GOD SHE SAID NO!!! 😩✨,72947,407
"Apr 20, 2021",I WANNA JOIN HER INSTABAM 🥰🥰🥰,58904,132
"Apr 20, 2021",idk if you blush about your cute alien friend from literal outer space saying you're her best friend... you might just love her. sorry I don't make the rules.,3206,12
"Apr 20, 2021","“i am a normal earthling” yup, checks out",2667,3
"Apr 20, 2021",Where can I read “up to Mars”,1813,4
"Apr 20, 2021",LMAO ITS A REAL IG ACCOUNT,1430,2
"Apr 20, 2021",Kade blushing makes everything better,693,1
"Apr 20, 2021",not gonna mention the fact that it said WEBTOON -Up to Mars- 😂,669,0
"Apr 22, 2021",AIIYO WHO ELSE SAW THE SAUCE ACCOUNT?,529,1
"Apr 20, 2021",This could end terribly,429,2
"Apr 20, 2021",Y’all reckon that maybe Zay will come across Delilah’s instabam?! Or the other way round? 😬,360,0
"Apr 20, 2021",Before you know it Zay gets on TikTok,327,0
"Apr 20, 2021",Awww the WEBTOON notification 😂,286,0
"Apr 20, 2021","Kade gushing in the shower, I feel you bro... I relate",239,1
"Apr 20, 2021","i don’t know guys, i’m pretty sure she’s not an alien",183,0
"Apr 20, 2021",I hope we see Zaida become something with this world and be seen as a way to build upon as a community and not a threat.,128,0
"Apr 20, 2021",I am so glad she said no and it’s also super funny how he reacted to being called her best friend kade is literally my spirit animal,111,0
"Apr 20, 2021",“Cough” “cough” ......🚢🔨🚢🔨🚢🔨🚢🔨🚢🔨🚢🔨🚢🔨🚢🔨 ah what a beautiful ship 😌,108,2
"Apr 20, 2021","i think her way of talking will just enhance ppls thinking that its a persona, i love it",96,0
"Apr 20, 2021","I love how Ethan has a Webtoon notification for the ""Up to Mars"" comic. So clever.",84,0
"Apr 20, 2021","I'm a simple man, I see Down to Earth notification, I click fast af.",73,1
"Apr 20, 2021",exposure brings risk...I'm nervous but excited for Zay to branch out. the internet can be a vicious place but there's beauty too.,62,0
"Apr 27, 2021",GUYS SHES FINALLY INVITING PEOPLE ON HER OWN BECAUSE SHE HAS A PHONE IM SO HAPPY,124281,272
"Apr 27, 2021",Man I really do not like the manager at all. Not from the beginning and not now.,86512,2359
"Apr 27, 2021",ok so somethings not going on between them... YET,67258,163
"Apr 27, 2021",bruh I'd turn around and walk right out of my own house,5008,11
"Apr 27, 2021",When you accidentally plan a murder in front of your crush,4362,7
"Apr 27, 2021",Idk why I hear starfire’s voice when reading Zaida’s lines,2872,18
"Apr 27, 2021","Even if they didn't like each other, that's just inappropriate. I mean, Kade and Zay are friends (best friends!) and to here your boss call your friend sexy and talking bout them like that is very inappropriate workplace behavior. Like c'mon dude...have some self awareness. Edit: it's been brought to my attention the author took out some dialogue from when was FP read it. Originally, Stace calls Zay ""sexy"". Edit again: apparently she put back the original dialogue 🙃 idek anymore lol",2805,33
"Apr 27, 2021",I can't be the only person that sort of thought the manager was going to ask Kade out right?,1866,27
"Apr 27, 2021","""Hey... how y'all doin.."" 😂",1585,4
"Apr 27, 2021","Kade used to live in solitude, now has people over his house everyday.  his poor introvert soul xD",1477,0
"Apr 27, 2021","I don't think Stace likes Zaida... his face makes me think it's a ruse to make Kade jealous. I think his real crush is Kade... not that I condone what he's doing, but I still love him as a character.",864,34
"Apr 27, 2021",This was a super short episode. I hope the author is okay.,457,15
"Apr 27, 2021","Hmmm I don’t like these vibes I’m getting from Stace. It’s starting to feel like he only pursued friendship with Kade to get to Zaida. I know he was trying to talk to him before, but it always seemed kinda...non committal. Like potentially just doing it to get on Kades nerves",405,6
"May 04, 2021","The new chapter isn’t up? The last speech bubbles are missing? I’m anxious, is author okay? Is Webtoon okay? IS KAIDA OKAY?!",301,0
"Apr 27, 2021",Zaida: Scared Ethan: Wut Suzy: Fooooooood Cat: I WAS COMFORTABLE AND YOU SPOOKED HER,282,1
"Apr 27, 2021",slumber partyyy,212,0
"Apr 27, 2021",I feel like kade is gonna make a move soon,207,0
"Apr 27, 2021",OOF! The sheer RAGE and JEALOUSY! Also why are all the non underaged characters so hot? I'm developing serious crushes on them all I swear.,173,4
"Apr 27, 2021",Suzy was so shocked by Kade's entrance that it cured her vitiligo,143,1
"May 04, 2021",So pookie posted on her Instagram April 25th that she was going on a week hiatus b/c she’s moving. So no new episode this week. Hope that calms everyone :) I was in distress until I saw that. Edit : the new episode is uppppppppppp <3,140,3
"Apr 27, 2021","Everyone says Zaida's off limits, but she isnt Kade's property, and she's not stupid. If Stace likes her, hes allowed to be interested, and she can turn him down herself. Kade cant act so possessive of her all the time forever and then argue 'WE'RE JUST FRIENDS"" like bruh.",128,3
"Apr 28, 2021","I actually like Stace (saw comments saying how people don’t like him at all). It’s been clear he has a crush on Zaida, but instead of pushing forward without a care of how Kade may feel about it, he’s asking questions to avoid potentially hurting people. He’s trying to be a good friend as well as seeing if he can pursue his crush. (At least, that’s my interpretation based on his actions and reactions.) I prefer that to someone who thinks two people may be in a relationship and then barges in.",105,2
"Apr 28, 2021","I don't see why everyone hates the manager, although he may not have many friends he still seems like a good guy and isn't trying to encroach on any possible relationship between Kade and Zaida. I also don't see why everyone's got their panties in a bunch over him calling her sexy, like there's literally nothing wrong with thinking someone you like looks good.",96,7
"May 04, 2021","""Rest your head on my thighs"" hell yes  *update : oh hey, my first top comment. sweet!",87915,523
"May 04, 2021",When Kade is too nice to tell them to leave even tho he is screaming in the inside 😔,76012,135
"May 04, 2021","Kade: Hey Zay can we talk just the two of us? Suzy: No you cannot! What up, I’m Suzy, I’m twenty-something, and I never learned how to pick up on social cues ✌️",41741,349
"May 04, 2021",I swear if kade sets boundaries and doesn't tell say how he feels I will riot,1929,6
"May 04, 2021",Okay but can we talk about in the last panel how kade called zay zadia he never does that. This conversation kade is talking about is probably really serious to be honest.,1356,3
"May 05, 2021",Don’t be shy :) kick them out :),988,11
"May 04, 2021",I'm so early yayyyyyy also why can't they just go home already our boy kade is FINALLY about to * c o m m u n i c a t e *😤,615,3
"May 04, 2021",I have a sinking feeling the alone time talk will make us sad...,576,3
"May 04, 2021",I have a feeling Kade is going to tell Zaida to consider Suzy’s offer of living with her just until he figures out his feelings.,502,3
"May 04, 2021",Kade's about to explode and confess to Zay right in front of the crew.,385,3
"May 04, 2021",Kade 10 minutes after peopling:   theres the door please leave,298,1
"May 04, 2021",Mans boutta release the inner devil. This boutta be bad.,240,1
"May 04, 2021","""new Down To Earth"" me: ooh yay! *doesn't show up* *minor panic attack*",210,3
"May 04, 2021","I'm a simple person, I see Kade blushing in the preview, I spend my coins",202,3
