Date,Comment,Like,Dislike
"Aug 13, 2024","Those two just chillin on a bench eating ice cream. *chef’s kiss* Nice day, casual mob stuff.",2900,2
"Aug 13, 2024",Her face paled at the idea she almost got played into doing something she could not undo. That conversation felt so real and the emotions sencere. Looking forward to more team up opportunities.,2593,1
"Aug 13, 2024",Imagine Gabriel and Madame Laverne team up. Mickey and Louis will be best buds 😆,2038,0
"Aug 13, 2024",I'm like 80% sure Gabriel is the one who shot the plant (with the warning shot to Lavigne). Meaning Mikey just called his dad an idiot and nobody's talking about it,1996,0
"Aug 13, 2024",Adam is my favorite character fr😔☝️-,1142,3
"Aug 13, 2024","The cop is cute, not gonna lie. Is he just doing his job to investigate the hotel incident or is he working for a mobster? Only time will tell.",1013,1
"Aug 13, 2024",madame lavigne is a girlboss but knows not to cross the line! i hope this means mikey and louis can stay friends 🙏🏼,825,1
"Aug 13, 2024",What a wholesome way to finish out. Two bros enjoying ice cream cones after a successful duck pond mobster meeting. 🧡🍦,671,0
"Aug 13, 2024",Cop is sus y’all I’m with Mikey 🙌🙌🙌,535,0
"Aug 13, 2024","Much respect for Lavigne and Gabriel.  So many people use their kids to get what they want.  It was refreshing to see them agree that while they may be at odds, their kids are off limits.",525,0
"Aug 13, 2024",I wonder if Gabriel is nervous of the info from Davina because he’s starting to care for her (which obs) and is starting to want the same thing for her as Mikey. To not be a part of the mafia and most certainly may feel guilty for pulling her in,494,0
"Aug 13, 2024","love mikey being so protective of Davina, and also while still being a brat (he is 4) immediately apologizing and behaving once he saw he hurt davina",419,0
"Aug 13, 2024",Can I just say I adore Adam,381,0
"Aug 13, 2024",“Who’s dumb enough to shoot a plant?” YOUR FATHER-,378,0
"Aug 13, 2024","im glad they both have a line they wont cross and Cassial manipulated her into almost crossing hers. i like that she realized she was in the wrong for being duped and wanted to make ammends in the only right way mobsters do: murder. but that what started out as two monsters fighting, turned into 2 parents peace making",301,1
"Aug 13, 2024",Adam is too goofy 💀💀💀,292,0
"Aug 13, 2024",there’s hope for mikey and louis to be friends 🥺🥺,216,0
"Aug 20, 2024",Hang on a hot second did they almost KISS?!,86565,98
"Aug 20, 2024",Gabriel telling Davina that he is captivated by her and almost kissed her😳😳😳,73040,105
"Aug 20, 2024",OMG THEY WERE ABOUT TO KISS 😳😳😳,54959,98
"Aug 20, 2024","“Stupid man, you are the payment 💅” Okay ngl Lavigne slayed in that panel",13890,6
"Aug 20, 2024",2ND TIME THEY ALMOST KISSED. maybe 3rd times a charm?? 😭,10896,9
"Aug 20, 2024",gabriel shirtless and admitting that he's captivated by her... 🤭🤭,9246,15
"Aug 20, 2024",Val might kiss her first if she gets another cookie tbh,6537,25
"Aug 20, 2024",“You can call me Gabriel” Me: “Ok daddy—I mean Gabriel”,6068,164
"Aug 20, 2024",Wow this was something I Mean they almost kissed and it looks like Val is kinda warming up to Davina do that’s another good thing. Poor Mikey he had a bad nightmare and Davina. :( Overall I loved this episode keep up the amazing work creator!!,5089,8
"Aug 20, 2024",GIGGLING KICKING THE AIR THERES NO WAY HE ADMITTED BEING CAPTIVATED BY HER SHIRTLESSSSSSS my man is setting the bar so high AND MIKEY HOW DARE YOU COCKBLOCK 😭 only because you’re absolutely adorable we’ll forgive you,4278,41
"Aug 20, 2024","Mikey making peace cookies for Louis is the cutest blinkin thing ever 😂 but poor lil’ Mikey calling for his mama…  On a separate note, author has really ramped up the romance recently with these episodes goshdaaaang 👀",3588,1
"Aug 20, 2024",love that were not sweeping past the fact that Davina is dealing with the weight of killing 2 people. and while rationally she knows she was 100% right (they were going to kill a child/self defense) shes still grappling with how to feel about it,2744,3
"Aug 20, 2024",GAB GOT DISTRACTED BY DAVINA 😱😱😱😱,2216,5
"Aug 20, 2024","Y’all, I swear I’m not psychotic but I kind of want to see what the creepy surgeon doctor lady does to Cassiel. Is that wrong?",1877,25
"Aug 20, 2024","First of all, thank you for giving the men nipples. I cannot stress enough how severely it irritates my soul when artists give their men gorgeous, Adonis type physiques with painstaking detail and then ""censor"" the nips. Drives me up the wall.  2nd, I'm so glad Gabe said it out of his mouth so she can stop wondering. Girl you got him.  3rd YAY REUNION!! I'm so happy for Mikey and Louis  4thr Cassiel is going to be snapped apart like a lego set and he DESERVES!   Baby we ATE TUHDAY! more",1429,7
"Aug 20, 2024",HOLD UP….. how she make that hot chocolate so fast?? 😧,1319,1
"Aug 20, 2024",Gabriel after he ate one of Davina’s homemade cookies:,1138,2
"Aug 20, 2024",CAPTIVATED! He's CAPTIVATED!,1066,0
"Aug 20, 2024","I know everyone is swooning about ""I am captivated by you"" and me too because the colors and the softness and Gabe being lickable as always, but the domesticity in this episode had me screaming, crying, throwing up!!!!! Comforting and listening to each other, our little unit watching the sunrise while sipping on hot chocolate, Gabe just absentmindedly distracted at Davina and Mikey making cookies.  😘🤌",1026,3
"Aug 20, 2024","Mikey saying ""mama"" being the thing that keeps them from making out feels like awful foreshadowing though. I've been harboring a suspicion that the doctor has her and that Gabe was just sent her finger with the ring or something. can't tell if he believes she's really dead or not",764,3
"Aug 20, 2024",love how Nico and Val fell in love with the cookies,601,0
"Aug 20, 2024",Gabriel comforting Davina after she had a nightmare 🥹,561,0
"Aug 20, 2024",YES THEY GOT CASSIEL THE SNIVELLING LIL WEASEL,475,2
"Aug 27, 2024",YOURE DRIPPING? HELLO? IM SO DIRTY MINDED,62473,281
"Aug 27, 2024",Gabriel can’t get enough of Davina‘s cookies 😭,42783,59
"Aug 27, 2024",gabriel trying to take the cookies😭,37300,35
"Aug 27, 2024",LOLLL NOT THE “Ena preserve me”😭,8578,3
"Aug 27, 2024",“You’re dripping” SIR?!??,7042,14
"Aug 27, 2024","I wonder how the whole ""no one leaves"" thing will play out with Davina's one year contract",5921,3
"Aug 27, 2024","I just want to reiterate my love of this comic, especially for having the female lead wear a modest one piece while the male lead wears a dang Speedo 😂 So refreshing",4549,2
"Aug 27, 2024",mikey’s friendship with louis is so wholesomeeee,2749,4
"Aug 27, 2024",it feels like they're a real family 🥹🥹,2039,5
"Aug 27, 2024",lol; Davina’s tongue in the panel where Nico calls Gabriel???,1438,2
"Aug 27, 2024",Clicked on this so fast . I love this comic sm ❤️  THEY FR NEED TO KISS LIKE WHY NOT??,988,1
"Aug 27, 2024",HALLELUJAH. I've never been so happy to have a filler episode in my life. I need the fluff!!,954,0
"Aug 27, 2024",Gabriel knew she was checking him out and couldn't resist to tease her 🤭🤭🤭,920,1
"Aug 27, 2024",YOURE DRIPPING IS WIIIILD!!!!!!!!!,754,4
"Aug 27, 2024",“You’re dripping” “OMG how did you kno—oh you mean my popsicle…”,579,6
"Aug 27, 2024",SHIRTLESS GABRIEL AGAIN 😍😍,552,2
"Aug 27, 2024",she's so girl boss I love her,479,3
"Aug 27, 2024",Why is this comic so addictive…,416,0
"Aug 27, 2024","Davina is holding onto the Ena code of ""no feelings"" for dear life",390,1
"Aug 27, 2024","Playing with Davina, not demure, not very mindful 😭😭",363,6
"Aug 27, 2024",I love how all of us are insanely obsessed with this comic and read it almost immediately 😭😭🤌🏾🤌🏾🤌🏾💓💓💓,332,1
"Aug 27, 2024",Wait. Hold up. Have we ever seen Adam with completely clear lenses???? Almost didn’t recognize him without the transition lenses.,252,0
"Aug 27, 2024",SHES DRIPPING GABRIEL? SAY THAT AGAIN FOR ME ONE MORE TIME 👂✋,223,1
"Sep 03, 2024",“sorry your nanny is a lazy cow” HOW DARE YOU DISRESPECT DAVINA,69868,42
"Sep 03, 2024",I really am so glad Mikey has his friendship with Louis 😭,53402,52
"Sep 03, 2024",Bro Gabriel you should have gone with her 😤,39097,100
"Sep 03, 2024",“I’m sorry we blew up your hotel” is crazy 😭,8938,2
"Sep 03, 2024",“We’ll keep him safe” “I know YOU will” KICKING MY FEET TWIRLING MY HAIR SCREAMING INTO MY PILLOW,5034,3
"Sep 03, 2024","Mikey: i want to take down the Nanny Mafia!! Gabriel:...why? Mikey: they didn't let me in the slide!! Gabriel: 😒 Mikey: and they called Davina a ""Lazy Cow""!!!!! Gabriel: 🔫 🙂 more",4419,5
"Sep 03, 2024",mikey #1 davina defender,4328,0
"Sep 03, 2024",the nanny mafia kid’s facial expressions down the slide has me dead (also the smile gabe gave Davina when he said I know u will 👀👀👀 bro is enamored),3241,0
"Sep 03, 2024",Awwwwe!!!!!! Isn't Mikey implying that Davina is an Angelini? 🤭🤭🤭,2537,2
"Sep 03, 2024",Not the duck having the same hairstyle as Gabriel and Mikey 🤣🦆,2393,2
"Sep 03, 2024",“Sorry your nanny is a lazy cow” THE BLASPHEMY! Take her down Mikey,1798,0
"Sep 03, 2024",maybe Davina can have a friend that she can relate to? Hope Jo doesn't have any alterior motives like the previous nannies she's come across...,1205,0
"Sep 03, 2024","Gabriel: i dont want Mikey to be a part of this life🙏 Mikey: i want to take down the Nanny Mafia for calling Davina a ""lazy cow"" Gabriel: exceptions can be made🙃",902,2
"Sep 03, 2024",This episode is criminally short 🤯,884,30
"Sep 03, 2024",AND THAT ONES THE LEADER,588,0
"Sep 03, 2024",Uggo Nanny: “Sorry your nanny is a lazy cow..” Mikey: “So anyways I started blasting….”,511,0
"Sep 03, 2024",GUYS I LOVE JOSEPHINE,436,0
"Sep 03, 2024",“I’m sorry we blew up your hotel.” 😭😭😭,404,0
"Sep 03, 2024",Mikey defending Davina with the Angelini honor is precious 🥺,353,0
"Sep 03, 2024",Davina: “we’ll keep him safe” Gabriel: “I know YOU will”  👀,299,0
"Sep 03, 2024",Bahah Mikey’s first nemesis 🤭,281,0
"Sep 03, 2024","Ma’am, we do not tolerate Davina slander. Please apologise promptly.",273,0
"Sep 03, 2024","G: You're getting Nico. D: If I must. We'll keep him safe. Thinking ""him"" is Nico, not Mikey. LOL",256,0
"Sep 10, 2024",DAVINA AND GABES MOMS??? - why r they so hot tho  - the apples don’t fall too far from the trees 👀👀,71751,97
"Sep 10, 2024",I knew it! I knew she knew something!!! is that Davinas mom FRIENDS WITH GABES MAMA?!?!?!,52125,64
"Sep 10, 2024",god damn their moms are hot,40990,110
"Sep 10, 2024",DAVINA'S MOM HAD THOSE SAME EARRINGS IN EPISODE 1. THE FAMILIES HAVE HISTORY AND MAMA AND DAVINA WILL MEET WHAT IS GOING ONNNNN,5503,2
"Sep 10, 2024","i love how davina said ""they'll get their just desserts"" and actually gave mikey a cookie 😂😂",4280,0
"Sep 10, 2024",That one kid ripping out of his coat like The Incredible Hulk lol.,3360,3
"Sep 10, 2024",“I gladly filmed it” Nico is so me😭,3208,2
"Sep 10, 2024",i see where gabriel and davina get their beauty from,2067,1
"Sep 10, 2024",BADDIE MOM DUO - DAVINA AND GABE ARE MEANT TO BE,1688,1
"Sep 10, 2024","""Little turf war"" bro acting just like his father 😂",1480,0
"Sep 10, 2024",Mikey and Louis is unstoppable respectfully 🤑,973,1
"Sep 10, 2024",davina rewarding mikey for jailbreaking the other little kids 😂😂,916,0
"Sep 10, 2024","So...two things come to mind. First, Gabriel is older than Davina by more than a handful of years. Is this why Davina doesn't appear to recall Gabe from earlier in her life? Second, Davina's necklace — what's the chances it was a gift from Gabe's mother to Davina's mother?",697,3
"Sep 10, 2024",DAVINA AND GABES MOMS WERE BESTIES!!!! AHHHHHHHH!!!!! This is a good sign,646,2
"Sep 10, 2024",Louis missed the perfect chance to yell VIVE LE REVOLUTION! 😭,538,0
"Sep 10, 2024",UMM HELLO?? GENETICS?? 😩,423,0
"Sep 10, 2024","There is NO WAY Gabe hasn't seen photos of Davina's mom. Seriously, I'm pretty sure it's why he picked her from her photo alone.",384,1
"Sep 10, 2024",IF GABRIEL’S MAMA FINDS OUT HER SON IS CRUSHING ON DAVINA OH MY GODDDDD,344,0
"Sep 10, 2024",free the prisoners!!!,274,0
"Sep 10, 2024",I love how all the top comments are about how hot the moms are 💀💀,262,0
"Sep 10, 2024","what's going ooooon? Mothers were besties, this can't be a coincidence. Take all my coins, I need to know the truth about Davina's parents 😭",256,0
"Sep 10, 2024",“What are they playing?” “Prison break 🥰🥰”,241,0
"Sep 10, 2024",...and that explains why she didn't spill the tea to Val😏,175,0
"Sep 17, 2024","""if you raise something in captivity, is it good to keep it captive?"" mikey out here asking the REAL questions 😂😂",53465,81
"Sep 17, 2024","Everyone is playing checkers, while Davina is ten steps ahead of everyone playing chess with her excellent spy skills!",39010,80
"Sep 17, 2024",i knew that police officer from earlier was suspicious... 😒😒,32309,117
"Sep 17, 2024",Nico: this is such a toxic work environment  Me: NICO youre in the FUCKING MAFIA 🤣🤣🤣🤣,6700,7
"Sep 17, 2024","Ok but why did the police officer draw Gabe so… ✨smoldering✨. “Yeah, we’re looking for a silver fox with piercing blue eyes. A straight 10. If he doesn’t make your knees quake, you’ve got the wrong man.”",6004,5
"Sep 17, 2024",why is this police guy so FINE,2720,44
"Sep 17, 2024",“I am always two steps ahead.” -nikicado avocado,2210,5
"Sep 17, 2024","Hello mr heterochromia cop man 😏 I know you’re about to cause problems for my mafia duo, but still…purrr",1751,5
"Sep 17, 2024",Mikey pulling out the big guns with these questions at the zoo huh,1362,0
"Sep 17, 2024","I just love how Val is shook at how Davina is out here playing 3D chess while Gabe is like siping his expresso like ""She doesn't need to try. She slays just by breathing.""",1364,3
"Sep 17, 2024",NICO IN HIS LITTLE GLASSES AHHHH 😍😍😍,1083,0
"Sep 17, 2024","“This is Davina getting serious” “Be careful what you wish for, huh?” SDFSDFGHVVDDSSVBHHGFSSJKS",1006,1
"Sep 17, 2024",I love how Davina keeps trying to replace Nico with Adam but it never works out 💀💀,974,0
"Sep 17, 2024","Devina: ""How bout we go with black tie #12?"" Mickey: ""No 'Vina! That one's a *insert name here* fine silk tie for dinner on the beach. Black tie #2 is a *insert name here* with a silk-poly blend that was made for the Zoo!"" 😤 Davina: *I literally can't tell the difference but whatever*",737,1
"Sep 17, 2024",I knew that police dude was gonna be back. There’s no way you make a character that beautiful for just one episode.,698,3
"Sep 17, 2024",The snapgram comments 💀 “mommy? sorry. mommy?”,656,0
"Sep 17, 2024",Val questioning if Davina’s spying on them but Gabriel just sitting there like that’s my girl 😍,429,0
"Sep 17, 2024",A brother perhaps?,414,0
"Sep 17, 2024",New affirmation: I am the handsomest duck in the pond,371,0
"Sep 17, 2024",Who took all my coins? The mafia nanny did!,301,0
"Sep 17, 2024","I am definitely looking forward to the crew attending the Monaco F1! Also ohhhh Verona? 😎 I sense new adventures in the future! Are we adopting the ""keep your friends close but your enemies closer"" strategy? Verona also has some interesting Shakespearean undertones to it also.... hmmmmm 😎",298,1
"Sep 17, 2024","Wait a minute, isn't the guy at the end the same guy who was at the hotel when Davina and Mikey were helping to clean up?",193,0
"Sep 17, 2024",i wanna know what they did to the cop 👀,187,0
"Sep 24, 2024",Okay Adam I see you 👀,74230,55
"Sep 24, 2024",even lavigne can see the sparks between gabe and davina 😏😏,53710,61
"Sep 24, 2024",Ooh so Gabriel only takes his suit off for davina hmm?? Interesting filing that info for later 😏  Also Adam the lady killer is crazy 😆  Edit: AHH!! My first top comment and the creator liked it TYSM 🙇🏻‍♀️,44572,95
"Sep 24, 2024",Based adam lore,8289,8
"Sep 24, 2024",Davina is so cutesy with her loose hair 😍,6731,4
"Sep 24, 2024","Okay that conversation between Gabe and Madame Lavigne!!! This might be me reading between the lines like a pro/fangirl but several things. First, Gabe doesn't correct her when she brings up the rumors of him having a thing with Davina, ayy. Second, the only thing he does is push back when she says it is a weakness because he knows that Davina is a strength!!",4935,3
"Sep 24, 2024",Mikey and Louis had the ultimate rich kids' playdate!,3989,0
"Sep 24, 2024",MY JAW DROPPED. DAVINA LOOKS SO BEAUTIFUL IN HER NEW OUTFIT.,2976,2
"Sep 24, 2024",ADAM LORE IM LOVIN IT,2853,2
"Sep 24, 2024","Louis's mother is sharp, she picked up what we all know. 😉",2657,1
"Sep 24, 2024",damn adam and that racing suit go hand in hand 🤤,2138,2
"Sep 24, 2024",How does a race car driver get caught up in the mafia?! I hope we get a backstory on Adam soon!,1686,3
"Sep 24, 2024",ADAMS A WHAT!!!,1176,0
"Sep 24, 2024",AHHH no because ADAM is a racer😭 so glad we got lore of him he’s my favorite character,1074,3
"Sep 24, 2024","This might be crazy to think but Gabe has said it before he wants people to underestimate Davina and I think he’s knowingly or unknowingly using it to his advantage. She will become a “higher” target  for his enemies than Mickey. But she’s capable of handling/defending herself which makes him okay with his decision to use her in this way. What will backfire are his feelings for her will definitely show more, the deeper the danger gets.",924,2
"Sep 24, 2024","Adam the driver… Adam Driver… anyway, I’m looking forward to learning more about his background next week! 😄🏎️🏎️🏎️🏁",869,0
"Sep 24, 2024","the obvious confirmation that Gabe can read Davina at a glance and chooses what would make her the most comfy 💕 the way Gabe saves the speedo for moments when his guard is down/the new light this ep sheds on his ""this isn't enough access for you?"" comment from the first pool day 💕 the way Davina so easily calls that image of him to mind 💕 how we all know exactly how Gabe's going to react to this new outfit next week",579,3
"Sep 24, 2024",DAVINA IN THAT OUTFIT THO 😍😍,458,0
"Sep 24, 2024",The fact that Davina knows that Gabriel never gets a sunburn😭,413,0
"Sep 24, 2024",“Is that why you wear all those awful shirts?” 🤣😭💀 Mikey is my spirit animal.,377,3
"Sep 24, 2024",the only reason why i like mondays now,351,2
"Sep 24, 2024",Here’s a little conspiracy theory I wanted to share! I think Gabriel’s missing wife was hired by the uncle. I don’t think she was killed but ordered to leave him by the uncle. I think the uncle did this as punishment for when Gabriel began making plans to leave. I could be wrong but that’s my hunch at the moment!,292,1
"Sep 24, 2024",i think i’m in love with adam,282,0
"Oct 01, 2024",Ooh mystery man please make Gabriel jealous over Davina 😭,64974,91
"Oct 01, 2024",the way davina rejected that guy with so much class ✨️👏🏽✨️,53337,50
"Oct 01, 2024",Davina is Gabriel’s good luck charm 😭,42655,63
"Oct 01, 2024",the way she's so adamant on davina going to the ball is suspicious... 😒😒,6929,9
"Oct 01, 2024",HOW IS IT EVERYONE CAN SEE HE HAS FEELINGS FOR HER BUT HER,6317,13
"Oct 01, 2024",the way gabriel looked at her after they mentioned the race car driver 😏😏,4603,3
"Oct 01, 2024","At one side, I love seeing Gabriel showing his obvious affection and jealousy, but on another one HE NEEDS TO KEEP IT TOGETHER 🥲",3974,4
"Oct 01, 2024",Lavigne is low key a wingwoman trying to hook up Gabriel and Davina ASAP 😂😂,2525,27
"Oct 01, 2024",Do i see jealousyyy👀,2161,2
"Oct 01, 2024",I feel Davina is gonna get kidnapped or something because of the way Miss Girlie is acting,1875,6
"Oct 01, 2024","Damn Gabriel, everyone can read you like a book 🫣",1540,0
"Oct 01, 2024",Pink Cow gives you wiiiiings,1382,0
"Oct 01, 2024",Davina was very demure and very mindful when she rejected the race car driver 💅,1371,7
"Oct 01, 2024",“furrari” to avoid a lawsuit i presume 💀,1329,1
"Oct 01, 2024",omg Lavigne must feel so beleaguered to be tied to this useless heterosexual man who's being SO obvious after they JUST HAD THIS CONVERSATION rhfjfjgj,758,10
"Oct 01, 2024","So…are we in a love pentagon now, is that it? With most loves centered on Davina?🤔",686,2
"Oct 01, 2024",As an F1 girlie this episode was giving!,615,1
"Oct 01, 2024","At this point, I'm convinced that only Davina and Mikey haven't got a clue about Gabriel's feelings for her. He makes it so obvious! STICKER",592,3
"Oct 01, 2024","Wait, wait, wait...is Alice really interested in Davina, or is she fishing for information? Gabe doesn't handle it well, loses his cool tipping off Alice that Davina is another weakness. Recall, too, that Davina has been perceived as an intelligence operative; is Alice trying to validate this? Gabe's wishy-washy response only makes Davina look more so. (⁠⊙⁠_⁠◎⁠)",459,0
"Oct 01, 2024","Ok. I have a feeling I’m going to be downvoted for this one, but so be it 😆 I would almost ship Davina and Adam, if Gabriel wasn’t an option 😅😅😅",413,8
"Oct 01, 2024",“which means this hear furrari will take gold” LECLERC‼️‼️CHARLES LECLERC 🗣️‼️CHARLES LECL-*cough* *cough*,369,0
"Oct 01, 2024",I think we can all read the room,345,0
"Oct 01, 2024",1) love the emphasis on 'devil' when Davina walks in since her last name means devil 🤭 and 2) looks like Alice was able to confirm a weakness if she saw Gabriel's jealousy 😬,335,1
"Oct 08, 2024",As much as I thank the author for this I also wanna thank Beyoncé for this,71488,1123
"Oct 08, 2024",NOT GABRIEL GETTING JEALOUS 😭,56138,77
"Oct 08, 2024","GIRL YOU SNIFFED HIM AND FALL ASLEEP ON HIM, YOU KNOW HE WOULD BE (AND IS) GOOD TO YOU",49929,90
"Oct 08, 2024",awee but lightning mcqueen guy is kinda cute,10383,30
"Oct 08, 2024","THEORY: I think how Gabe is reacting to Davina, especially in the last scene, hints that it’s very likely his relationship with his former wife was arranged. And for the author to have Davina say “his wife disappeared only a year ago” is a great seed to plant so that we start to question, “Well if that’s the case, why is he also matching her affections. Something doesn’t add up.” Gabe is acting more like a man who’s never had a first love/ trusted anyone rather than someone in mourning.",7988,18
"Oct 08, 2024",that's my girl! 👏 a 👏 good 👏 father 👏 doesn't 👏 mean 👏 a 👏 good 👏 man 👏 (but he will be for you and we can wait patiently),4688,7
"Oct 08, 2024",I love how this ended! Gabe making the driver run off and then his blush! too cute. also loving how Mikey scored a point finally but at the same time he knows it'll be his loss when she gets payback lol.,3665,2
"Oct 08, 2024",“Naturally~” *kicks feet* hehe,3002,3
"Oct 08, 2024",AWW GABRIEL'S FLUSTERED FACE AT THE END 🥹🥹,2658,6
"Oct 08, 2024",The last three weeks of chapters were just setup for Gabriel's face in the last panel,2049,2
"Oct 08, 2024",IS THE SLOW BURN FINALLY BURING?!?,1774,0
"Oct 08, 2024",Every week we are left so thirsty… can’t wait to see Gabriel not controlling himself anymore,1273,5
"Oct 08, 2024","The “Naturally” that Gabriel spoke from his lips weren’t an excuse or a lie, but Gabriel is indeed an admirer of her. People might say he is actually in love with her; Who knows?",940,1
"Oct 08, 2024",NOT GABRIEL HAVING HIS OWN SCENT NOW WITH APPLES LIKE DAVINA’S SCENT IS ORANGES 😆,871,0
"Oct 08, 2024","Hate to admit it, but I wouldn’t have minded Davina and this F1 cutie for an episode or two 👀",821,2
"Oct 08, 2024",Davina falling asleep and leaning on Gabriel’s shoulder😭😭,606,1
"Oct 08, 2024",The way this man STIFFENS up when Davina lays on his shoulder is 😩   OMG MOMMY IM FAMOUS🤣🤣🤭🤭,575,3
"Oct 08, 2024",I bet that shoulder’s cozy….,551,0
"Oct 08, 2024","gabriel, you can admit you were acting jealous 😏😏",455,1
"Oct 08, 2024","Wow, what an amazing mix of cute wholesome family bonding, reminders that THEYRE STILL THE BAD GUYS, and Gabe being an embarrassment. This might be one of my fave chapters yet.",406,0
"Oct 08, 2024","Awwwww, I kinda want a nice happy, lovey-dovey ending for the racer. He looked very... out of shape after the mafia games, and there is nothing worse for a sports person than to believe they're jinxed",397,1
"Oct 08, 2024",Mikey got his first win!....but at what cost,354,1
"Oct 08, 2024",Gabriel getting jealous when he sees that guy trying to flirt with Davina!,327,2
"Oct 15, 2024",Adam making fun of Davina gives me life,38990,45
"Oct 15, 2024",GABRIEL WAS SO CUTE WHEN HE WAS LITTLE,30583,71
"Oct 15, 2024",The way I dropped everything I was doing and clicked on this episode so fast is actually insane,20487,122
"Oct 15, 2024","wow, the genes in the angelini family are STRONG 😳😳",3404,4
"Oct 15, 2024",Nooo why is it so short this week ? 😭  that being said I can totally picture Davina getting roasted on the regular by Adam & Nico about that nap 😂 that just made my day 👍,3353,25
"Oct 15, 2024","Okay theory here, but what if Gab and his parents tried to leave the mafia before and maybe ran to Davina’s parents for help. The brother-in-law found out and killed his brother and Davina’s parents. Remember he is not above killing family if they go against the mafia. And maybe that is why he is watchful of Gab…",2663,2
"Oct 15, 2024",I kept scrolling up and down and up again just to see the way he looked at Davina WITH SUCH TENDERNESS MY GOD,1749,2
"Oct 15, 2024",Davina and Adam are giving brother sister vibes i’m here for it😭,1666,0
"Oct 15, 2024",RAHH THE BEGGINING WAS SO FRIGGEN CUTE,1219,1
"Oct 15, 2024",Gabriel trynna let Davina sleep by closing the damn window on adam,1182,1
"Oct 15, 2024",LMAO the way Mickey really wasn’t lying when he said his dad was blond not gray💀🤣,1057,3
"Oct 15, 2024",Please y'all I can't wait for the moment Davina and the mom get one on one time,1011,3
"Oct 15, 2024","Gabriel even looking at Davina when she’s walking away in front of his mama, he’s bold. Mama gonna find out sooner or later",679,1
"Oct 15, 2024",THE WAY GABS MOM DROP HER TOUGH ACT FOR MIKEY IS EVERYTHING,592,2
"Oct 15, 2024",Mikey is definitely Gabriel's mini me,489,0
"Oct 15, 2024","THEORY: When Gabe’s mom says “there are some paths you can’t un walk.” I’m sure she refers to being in the mafia/ planning escape, maybe the death/ disappearance of his wife, or POTENTIALLY his involvement (in his youth- hinted with young Gabe photo) with the murder of Davina’s parents. And taking Davina in under his wing is his way of absolving some guilt. If his mom recognizes Davina- it’s not unlikely that her words were loaded there. 👀 There’s hints of an escape plan for sure",480,1
"Oct 15, 2024","""Do I look dull to you"" was such a good response!!!",379,6
"Oct 15, 2024",1) Adam and Davina's big sibling energy 2) why does Gabe look more handsome with each chapter 3) Gabe's tender look at Davina   happy thanksgiving indeed 🇨🇦 more,282,0
"Oct 15, 2024","Gabriel looking at Davina and getting cut by Adam is just the cutest moment 💕 I guess it’s true, it’s obvious how they have feelings for each other  ❤️❤️❤️",227,0
"Oct 15, 2024",Eeek I can’t wait for Davina to prove herself to Gabriel’s mom. I hope she’ll give us more insight into Davina’s past life.,199,1
"Oct 15, 2024",wait.. why is gabriel’s mama kinda fineee🤭🤭🤭 LIKE TELL ME IM WRONG,169,2
"Oct 15, 2024",NOT MIKEYS LITTLE BOUNCING WHEN WAITING FOR HIS GRANDMOTHER 😭😭😭,138,0
"Oct 15, 2024","THIS WAS TO SHORT 😭 But it tells sooo much about Gabriel's family dynamic, also how will Davina and the Mom's interaction go with her knowing Davina's parents, the stage is set! I'm excited 😁",124,0
"Oct 22, 2024",mikey casually exposing everyone at dinner to his grandma 😂😂,68032,52
"Oct 22, 2024",Bro I’m just reading and my mom comes next to me saying “have the kissed yet” 😭 Even my mom wants to know,57516,86
"Oct 22, 2024",HIS FIRST MARRIAGE WAS ARRANGED! I KNEW IT,44670,78
"Oct 22, 2024","AAAAAHHHHH I did NOT expect Mikey's grandmother to be SUCH a girl's girl ✨️💖✨️. She clocked Davina straight away, and was even warning her not to get involved in ""The Business"" (including her son!!) for Davina's safety! Now I'm sooooo curious to know more about Davina's mom and Mikey's grandmother: what was their story?",10386,8
"Oct 22, 2024",“You have her eyes” had never gone harder,9176,5
"Oct 22, 2024",everyone’s ashamed faces at the dinner table is KILLING ME😭😭😭,5790,0
"Oct 22, 2024",Gabriel defending davina 🥺🥺 this is why im excited for my Monday’s to end😂,5202,3
"Oct 22, 2024",The brief backstory on Davina and Gabriel’s mother’s friendship 😭,3809,3
"Oct 22, 2024",Wait… chat Davinas dad. Looks like Nico 🤯,3791,4
"Oct 22, 2024","I felt their panic, nothing is more terrifying then a kid telling the absolute truth to people who are better off not hearing it😂.",2059,0
"Oct 22, 2024",THE MARRIAGE WAS ARRANGED I CALLED IT. now I can finally ship them without feeling super guilty😊,2005,6
"Oct 22, 2024","Gabe trusts Davina with so much but so little at the same time??? Tell her about your wife, about your desire/plan to get Mikey out, about your damn feelings!!!!!",1559,5
"Oct 22, 2024",OHHHHHH and the truth comes out…Imagine your mum’s best friend being your new mother in law and the mother of your employer 😭😭😭,1474,0
"Oct 22, 2024",She’s not holding the secret back!!! She’s willing to wait until Davina is ready to hear it I AM SOBBING AT THE MOVIES STOP 😭😭😭😭,1377,1
"Oct 22, 2024","I’m glad that Gabes mother isn’t going to tell him about Davina. But at the same time I’m scared with what’s going to happen when it all comes out, especially with the mum telling Davina she knows what actually happened to her parents😨",1090,2
"Oct 22, 2024",I'm so jealous of the person who's gonna pick up this webtoon a year from now.  The once a week releases are killing me!!!,1038,0
"Oct 22, 2024","Amelia Bremerton, the real MVP of the series 😆",775,0
